0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.9383,0.7638,0.5656,0.578,0.9711,0.5479,0.8814,0.9658,0.8396,0.7408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5333,0.742,0.6667,0.6372,0.6336,0.8958,0.5986,0.7833,0.6547,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7681,0.8461,0.5626,0.9672,0.9765,0.5032,0.7721,0.8621,0.5602,0.9693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7752,0.5801,0.6437,0.5341,0.9901,0.6237,0.6918,0.9493,0.8784,0.5087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9911,0.6643,0.7758,0.5876,0.837,0.6427,0.5165,0.5462,0.8829,0.9895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6115,0.6908,0.8842,0.9298,0.9542,0.5488,0.8349,0.6434,0.6776,0.8727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6407,0.7521,0.6429,0.8939,0.6513,0.5556,0.8814,0.7939,0.8079,0.537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5063,0.9805,0.6901,0.9254,0.9354,0.727,0.7673,0.9126,0.9922,0.699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.692,0.7511,0.7221,0.6978,0.7191,0.503,0.5919,0.5622,0.7476,0.8934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8736,0.8356,0.784,0.7464,0.9282,0.5412,0.738,0.7239,0.7831,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5719,0.9806,0.674,0.7933,0.6087,0.8258,0.8042,0.7139,0.7902,0.8754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8777,0.5605,0.5478,0.988,0.5946,0.7762,0.6226,0.833,0.7614,0.9309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9688,0.6597,0.9541,0.5311,0.7026,0.7373,0.6851,0.9583,0.9341,0.943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
