0,1,2
-0.9807,-0.741,-0.0157
-1.309,-0.154,-0.8991
1.7868,-1.3302,-1.2175
-0.782,-1.2388,0.2151
-0.6451,0.2274,0.7145
0.7298,0.2909,0.2928
1.0164,2.3912,-0.2946
0.7938,-0.1306,-0.0072
-0.1258,1.1872,-1.3682
-0.5814,1.2461,1.2305
1.9585,1.5497,-0.2254
-0.5778,0.7963,-0.9296
-1.2235,1.5467,0.9939
1.3974,-0.5914,-0.9377
0.7054,-0.46,-1.8435
-1.5063,1.1179,-1.2047
-0.2191,-0.7205,0.8531
-2.1421,-0.228,-1.4247
0.3837,0.1102,-0.2392
0.476,-0.1829,0.3417
1.5529,0.1793,-0.6608
0.6506,-1.2142,0.4492
0.3132,-0.1607,-0.7295
-0.1099,0.4576,0.8442
1.9506,-1.4173,0.1596
0.5719,-0.6904,-1.7407
1.5776,1.4075,1.7836
-1.2316,-0.4098,0.5401
-0.6474,-0.0188,-0.146
0.5266,0.1699,-1.597
0.3386,-0.4488,-1.3185
-0.917,-0.6903,-1.5177
-1.0768,0.4665,0.0066
1.729,-1.0213,-0.3858
-1.6778,-0.0759,1.3546
1.3992,1.2626,0.3745
1.3323,0.2323,0.466
1.3829,-1.646,-0.917
-0.1586,0.0022,0.2119
-1.229,-1.1206,-0.1099
0.7827,-0.1964,0.8007
-0.1735,-0.2131,-0.3575
-1.6974,-0.1265,-0.5309
-0.2307,-0.1452,-0.726
-0.8441,-0.0181,1.5564
-1.3049,0.0941,-1.3481
0.1541,-0.0666,0.0332
1.0856,-0.6196,1.6087
0.9515,1.0636,-0.8001
-1.2129,1.4404,-0.8474
0.6582,-0.0853,0.723
0.2925,-2.223,-1.1478
0.6771,-1.1167,-0.8635
-0.3153,-0.2102,-0.1673
-0.7928,-1.106,-0.4991
-1.0298,1.5309,-0.0535
0.4119,-1.214,-0.3485
1.9585,0.0749,1.078
0.0368,0.2756,-1.0546
-0.2841,-0.1007,-0.6478
-1.4571,0.0433,-0.0654
-0.7842,-2.1057,-0.5565
1.3329,0.1232,-0.2888
0.5778,-0.4112,0.4744
-0.2245,-0.6131,-0.1714
-0.9668,1.1004,-0.7037
-0.2694,-0.26,-1.3774
-0.5038,1.2324,-0.4612
1.6368,1.2053,-1.7146
-1.1204,-0.8386,-1.3797
0.0119,-0.6144,-0.9386
0.0629,-1.268,0.0787
1.6828,0.8415,0.2794
-0.2601,-0.1737,0.6761
0.6183,-1.4634,-1.0233
-1.3441,0.069,-0.1985
0.7503,-0.5221,0.1629
-0.0437,-1.7846,2.378
0.0807,1.2798,1.0064
-0.2764,1.8977,2.1928
-0.5541,-0.535,0.3282
-0.6147,0.539,-0.6774
-0.043,1.4905,1.0456
1.0268,1.371,-1.2721
-0.4989,0.0168,0.7049
-1.4041,-1.0303,-0.2825
-0.5176,1.6219,1.1884
0.0008,0.7605,-1.4643
1.2869,1.3659,-1.6508
0.6685,-1.1613,-1.7084
1.8209,-2.0068,-1.1512
-1.0246,0.9475,1.3004
-1.466,0.6672,1.6216
0.902,0.2033,-1.0587
0.2743,0.1998,-0.2288
-0.0029,-0.1862,1.0235
-1.2156,1.7642,0.8383
0.9503,-0.5807,-0.6038
0.6661,0.9518,-0.893
1.7397,0.8501,0.1092
