0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.6276,0.9537,0.5215,0.9097,0.855,0.6047,0.8837,0.6392,0.5784,0.9649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7526,0.5407,0.8994,0.7229,0.6677,0.8753,0.5452,0.8589,0.6978,0.5992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8814,0.9661,0.9396,0.5199,0.948,0.5656,0.5636,0.6585,0.5401,0.9409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8783,0.765,0.6914,0.9473,0.5119,0.7794,0.9256,0.5062,0.5614,0.8435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5475,0.9837,0.5538,0.9567,0.7425,0.8476,0.6216,0.7226,0.7756,0.703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9077,0.7248,0.5777,0.633,0.7296,0.6016,0.8106,0.8024,0.8017,0.6271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.885,0.543,0.7427,0.5122,0.8673,0.6252,0.5597,0.6894,0.9155,0.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6765,0.9082,0.8014,0.9439,0.7352,0.8835,0.7274,0.7552,0.9018,0.7551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6777,0.9743,0.798,0.5168,0.9065,0.5159,0.9327,0.9366,0.9912,0.8767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6169,0.5679,0.5385,0.9524,0.5525,0.9355,0.5277,0.9483,0.6854,0.6392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7169,0.8012,0.6737,0.7307,0.8798,0.8469,0.6649,0.6025,0.721,0.7091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7128,0.5275,0.5211,0.7256,0.9134,0.7012,0.9882,0.6165,0.7564,0.647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9803,0.6864,0.7355,0.6582,0.7233,0.8946,0.7794,0.6616,0.9774,0.9227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9363,0.8818,0.5568,0.7718,0.7795,0.5635,0.7958,0.541,0.6747,0.9895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7411,0.7725,0.7717,0.5143,0.5547,0.7962,0.6731,0.5477,0.6217,0.6479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7691,0.8173,0.5468,0.9208,0.6471,0.8053,0.543,0.5787,0.5026,0.842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5786,0.9412,0.8229,0.9548,0.6927,0.6432,0.8269,0.6703,0.622,0.8259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
