0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.8457,0.9211,0.7551,0.8627,0.5242,0.7463,0.83,0.5596,0.7591,0.6365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7404,0.5114,0.713,0.6762,0.7921,0.8363,0.6481,0.8984,0.9868,0.633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7276,0.9995,0.528,0.9891,0.8416,0.8314,0.8703,0.7391,0.8314,0.9878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5642,0.5371,0.9208,0.9365,0.9401,0.9351,0.9331,0.8636,0.9496,0.9952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5027,0.629,0.741,0.8305,0.7009,0.5077,0.7934,0.5867,0.9071,0.6029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.931,0.9671,0.6087,0.9814,0.6342,0.655,0.6816,0.8146,0.5368,0.635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6369,0.5175,0.7832,0.8973,0.6241,0.9143,0.5139,0.8584,0.7594,0.7396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8645,0.9117,0.5489,0.6556,0.9405,0.7728,0.9765,0.7465,0.8227,0.9847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8644,0.7733,0.6853,0.6981,0.9518,0.9832,0.7847,0.8914,0.8171,0.9952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6554,0.9862,0.6286,0.6231,0.7756,0.9874,0.922,0.9116,0.5064,0.9501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6952,0.9989,0.7734,0.8805,0.8148,0.8409,0.5517,0.7728,0.9528,0.7033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9467,0.7718,0.6068,0.6419,0.5443,0.6101,0.6205,0.9903,0.6055,0.9535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6255,0.7915,0.9268,0.9804,0.8398,0.7033,0.7688,0.9474,0.5726,0.6239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.653,0.7133,0.7497,0.6793,0.8027,0.7516,0.7868,0.8302,0.886,0.5243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9494,0.5678,0.7439,0.5532,0.7082,0.8594,0.6179,0.8512,0.8924,0.9881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8497,0.616,0.8941,0.5977,0.5301,0.7933,0.8592,0.503,0.6109,0.8612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7967,0.5461,0.945,0.655,0.5211,0.8506,0.6409,0.7648,0.7957,0.8526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6708,0.6584,0.9354,0.628,0.5493,0.8575,0.6714,0.8869,0.9395,0.6539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.988,0.9048,0.8111,0.7016,0.6471,0.5275,0.9121,0.9713,0.7692,0.9288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9393,0.8765,0.5478,0.8786,0.7265,0.7282,0.6805,0.815,0.6392,0.5861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.896,0.5585,0.5778,0.8909,0.8917,0.601,0.5658,0.5915,0.8932,0.8833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9831,0.7614,0.8946,0.9657,0.8283,0.5996,0.6013,0.5765,0.8353,0.9967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7134,0.6831,0.8236,0.8829,0.6877,0.9275,0.8404,0.8235,0.7421,0.5278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5984,0.9606,0.7474,0.6519,0.6049,0.8969,0.8833,0.889,0.7176,0.5657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6899,0.5549,0.5461,0.7676,0.9771,0.5255,0.841,0.9375,0.8034,0.9424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.93,0.8619,0.8181,0.654,0.7488,0.9894,0.8947,0.9564,0.6195,0.7059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7247,0.595,0.8471,0.7786,0.8991,0.5832,0.6451,0.8045,0.8823,0.9444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6961,0.9917,0.5169,0.5284,0.5883,0.7566,0.7173,0.759,0.7702,0.9035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8496,0.5878,0.8784,0.9294,0.7293,0.8294,0.9176,0.9796,0.7462,0.886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8039,0.5671,0.8902,0.5274,0.9171,0.6641,0.8168,0.8771,0.7473,0.6546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.807,0.7255,0.6204,0.6791,0.5654,0.5532,0.85,0.551,0.524,0.7374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8571,0.6803,0.5801,0.7708,0.9349,0.7889,0.9116,0.9034,0.7399,0.8895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8191,0.6557,0.6113,0.5084,0.9768,0.6836,0.7685,0.9777,0.9335,0.6353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6249,0.9839,0.9783,0.903,0.7123,0.6657,0.5375,0.5623,0.6304,0.7603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7336,0.8155,0.8408,0.831,0.9493,0.8322,0.6858,0.6098,0.5247,0.5072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9893,0.6179,0.7464,0.7638,0.8235,0.603,0.9153,0.7864,0.6334,0.919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.81,0.7391,0.7576,0.86,0.7112,0.7186,0.9106,0.8245,0.9648,0.6253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6225,0.7309,0.6681,0.6045,0.7898,0.6052,0.5108,0.6591,0.6069,0.5133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6444,0.9508,0.9733,0.9702,0.5548,0.5,0.7993,0.8974,0.8963,0.6402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.797,0.7052,0.9715,0.5795,0.5213,0.5654,0.5048,0.9234,0.8622,0.6383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5239,0.6795,0.9458,0.7461,0.8292,0.5721,0.6181,0.8985,0.7812,0.8388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5399,0.5475,0.9992,0.7359,0.8609,0.7483,0.8264,0.6749,0.6487,0.7491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8966,0.8911,0.7581,0.9803,0.7273,0.5038,0.9237,0.9009,0.5048,0.6081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8989,0.8342,0.7427,0.7364,0.9527,0.6423,0.7491,0.6008,0.6851,0.5798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8001,0.7344,0.7449,0.8882,0.5344,0.8172,0.6954,0.5876,0.649,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5787,0.7341,0.7138,0.9659,0.5002,0.6596,0.7891,0.6971,0.5041,0.7919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6976,0.738,0.8849,0.7936,0.5765,0.6656,0.5638,0.5011,0.6638,0.5104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5761,0.7759,0.5601,0.6676,0.991,0.5267,0.7977,0.87,0.7003,0.8953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8772,0.6166,0.9223,0.6903,0.6144,0.692,0.6334,0.5987,0.9543,0.5302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8888,0.8676,0.6529,0.5769,0.6036,0.757,0.7955,0.8684,0.6156,0.5688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
