0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.7656,0.5179,0.7826,0.6822,0.8089,0.8796,0.5463,0.8061,0.7342,0.6178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7025,0.6427,0.9227,0.6597,0.9002,0.565,0.8348,0.7665,0.9086,0.5233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9168,0.9326,0.9953,0.8207,0.9991,0.5232,0.9406,0.9051,0.8353,0.5401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6936,0.7824,0.8458,0.6606,0.7864,0.8914,0.9247,0.5135,0.824,0.5541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9711,0.6724,0.966,0.6616,0.9205,0.6696,0.8764,0.6851,0.8631,0.8155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5506,0.9877,0.6325,0.7661,0.8302,0.907,0.7332,0.5771,0.6814,0.9719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6021,0.9146,0.9674,0.8132,0.7846,0.8947,0.5946,0.6571,0.9379,0.7226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6208,0.9997,0.8287,0.5793,0.5591,0.9837,0.831,0.7869,0.8338,0.8417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7939,0.5529,0.8501,0.7354,0.661,0.9644,0.5326,0.9909,0.685,0.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8966,0.5507,0.9158,0.5425,0.6764,0.962,0.801,0.9414,0.6829,0.5561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8488,0.513,0.9886,0.9464,0.8565,0.6089,0.7202,0.5614,0.8762,0.7355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5657,0.7906,0.5195,0.6558,0.6891,0.8472,0.7327,0.8149,0.8141,0.5001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.722,0.65,0.8763,0.7272,0.9812,0.7636,0.5483,0.5506,0.7838,0.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8283,0.562,0.539,0.9697,0.6247,0.5744,0.6495,0.8591,0.5739,0.5816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6052,0.8334,0.6504,0.8779,0.7585,0.6378,0.6741,0.8095,0.5209,0.9866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5099,0.5788,0.8823,0.8223,0.5404,0.5711,0.9371,0.667,0.8015,0.9851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6622,0.9353,0.9019,0.5128,0.5504,0.7226,0.686,0.8119,0.6914,0.7355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8386,0.6439,0.5469,0.9608,0.8931,0.8571,0.7091,0.5322,0.8717,0.7156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6725,0.6769,0.5806,0.5619,0.5021,0.8367,0.5525,0.8807,0.9634,0.8261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5756,0.6804,0.8178,0.5147,0.5227,0.5184,0.844,0.6369,0.5678,0.6585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5265,0.9245,0.9857,0.9648,0.7867,0.794,0.9804,0.7476,0.783,0.9126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8268,0.7216,0.5599,0.6791,0.7002,0.5805,0.5309,0.7519,0.6945,0.7666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7426,0.5636,0.6262,0.8169,0.8385,0.754,0.9845,0.6672,0.7925,0.5834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6202,0.9582,0.7773,0.9815,0.527,0.951,0.6849,0.613,0.6163,0.9167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.517,0.7317,0.912,0.8267,0.8729,0.9186,0.7805,0.6225,0.6881,0.8485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7328,0.7874,0.6558,0.6697,0.9584,0.5341,0.7765,0.6308,0.8569,0.8997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5914,0.6427,0.5237,0.9016,0.717,0.9941,0.8178,0.834,0.5246,0.9814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9091,0.6215,0.5026,0.6,0.9306,0.8115,0.6101,0.8879,0.6222,0.8657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8989,0.6817,0.5787,0.6137,0.5804,0.8802,0.8978,0.6101,0.7284,0.8491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5316,0.6489,0.7946,0.8756,0.5335,0.8584,0.839,0.9394,0.7516,0.6857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6081,0.8008,0.5178,0.8039,0.8589,0.6106,0.6597,0.7011,0.7795,0.6278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7676,0.6627,0.8382,0.874,0.8421,0.8333,0.7303,0.6163,0.9504,0.9729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6272,0.9658,0.6676,0.9229,0.9387,0.6313,0.9197,0.6953,0.5987,0.9698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8514,0.7171,0.6158,0.8749,0.7326,0.5446,0.9637,0.6277,0.6987,0.5889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7601,0.6855,0.607,0.9713,0.8918,0.8167,0.9659,0.5086,0.7759,0.5143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9273,0.6475,0.8219,0.7089,0.9739,0.719,0.9633,0.7887,0.5667,0.8755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5988,0.8991,0.6509,0.6345,0.9006,0.6828,0.8694,0.9877,0.5484,0.9064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7335,0.7636,0.5998,0.8211,0.8778,0.6259,0.7658,0.6858,0.947,0.904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7861,0.9572,0.9777,0.5073,0.6881,0.7771,0.727,0.8413,0.669,0.8517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5154,0.9594,0.8886,0.7009,0.529,0.9381,0.7546,0.5937,0.9488,0.6942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.71,0.9204,0.8915,0.5621,0.5942,0.6728,0.7378,0.7655,0.7308,0.8131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.596,0.7018,0.7595,0.9594,0.7201,0.5362,0.9315,0.9675,0.6031,0.7322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7962,0.5617,0.8035,0.8551,0.7315,0.5932,0.5953,0.9146,0.8793,0.5551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7067,0.9789,0.527,0.5727,0.5724,0.5455,0.8722,0.8677,0.5051,0.6198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7585,0.9539,0.942,0.821,0.8143,0.9284,0.6764,0.5909,0.5248,0.9039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9756,0.7799,0.5853,0.759,0.7656,0.6527,0.6723,0.8515,0.7741,0.9074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7123,0.6659,0.849,0.9239,0.9686,0.6233,0.8539,0.611,0.5052,0.8149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6402,0.6671,0.8284,0.7605,0.8119,0.562,0.9866,0.8808,0.7994,0.9344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7014,0.8541,0.6891,0.513,0.6266,0.6543,0.5392,0.8284,0.5661,0.6154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6029,0.7146,0.7306,0.7281,0.7283,0.5828,0.8302,0.7135,0.9148,0.5761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5814,0.7433,0.5503,0.8616,0.859,0.9039,0.5857,0.6553,0.9557,0.6732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5347,0.8749,0.8137,0.987,0.7761,0.5711,0.7723,0.96,0.9985,0.6351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6241,0.8173,0.8287,0.7233,0.8749,0.515,0.6618,0.8137,0.8757,0.7922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6721,0.9308,0.6127,0.5171,0.5672,0.7709,0.8607,0.7359,0.7074,0.8504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5967,0.6363,0.526,0.9061,0.6652,0.5016,0.6015,0.5302,0.858,0.8802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6361,0.9809,0.9827,0.536,0.8165,0.7492,0.9242,0.6436,0.6378,0.8145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8577,0.6948,0.8329,0.7447,0.7014,0.7449,0.5008,0.9052,0.7618,0.6939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
