0,1,2
-0.5042,-0.2499,0.8366
1.3788,-0.1377,-0.8715
-2.1486,0.7072,-0.0018
-0.418,-0.2875,-2.0397
-0.9639,-1.273,0.5252
-1.6642,-0.478,-0.1106
-1.0728,-0.8997,-0.5542
-0.0643,1.3123,-1.9283
1.5578,-1.0467,0.1256
-0.2501,-0.557,-0.4962
-0.5595,-1.9417,-0.5777
0.4464,-0.1971,-1.0774
0.7375,-0.3742,1.5518
0.4692,0.827,-0.2984
-0.8564,-0.3091,-0.5204
0.2011,0.4095,-0.0899
0.3231,2.1111,0.7807
-1.2877,-0.4724,0.1448
0.7126,2.095,-1.2105
0.2182,-0.4681,0.764
0.6963,-0.227,0.5469
-0.8709,-0.1784,0.6552
-0.1884,0.0982,-0.7779
0.5437,-1.7593,-1.2235
-0.1506,0.3421,-0.025
-2.0363,-0.1394,-1.3214
1.7055,-1.5053,0.7917
-0.7421,2.5601,-0.3209
-0.9799,0.1731,1.5348
0.0385,0.7199,-1.518
-0.315,-0.0147,-1.7106
-1.3008,-0.2407,-1.5081
0.6919,-0.434,-0.5639
0.3266,-0.377,-0.0326
0.8063,1.5029,0.0586
-1.4897,-0.884,-0.1498
1.7762,-0.732,1.7543
-0.4321,0.4282,0.1595
2.0503,-0.6554,0.4929
-0.0556,0.5869,-1.2461
0.9005,-0.8708,0.683
-0.7878,0.7146,-0.0734
0.4403,1.0549,0.4596
-1.6821,1.3422,1.3477
1.4995,-1.5872,-0.6882
-0.1426,-1.0303,-0.801
0.9051,-1.506,0.1146
0.3636,0.2886,0.7945
-0.4341,0.5071,0.2912
-0.0658,0.1979,-1.6917
-1.8353,0.4885,-0.6423
0.9356,1.0973,0.5646
-1.2373,-0.3836,0.8685
0.4224,-1.3898,0.6763
-1.7813,0.0522,-0.3842
0.4793,-0.0307,0.1429
0.8236,0.7182,-0.0851
2.5135,-0.206,-0.7076
-0.1936,-0.5555,2.3395
-0.8699,-0.1419,-0.5785
1.6291,0.0523,0.6175
1.4542,0.3601,0.3692
-0.5326,0.8427,1.3142
0.0674,-1.2232,0.0125
0.3844,0.303,-1.4412
-0.4485,0.4379,0.1978
0.4739,-0.7116,-0.5071
0.742,-2.5953,-0.2902
0.4098,0.3534,0.3847
-0.3998,-0.2358,-1.035
-0.5687,0.0648,0.7519
0.2775,0.5035,0.1505
0.8296,-0.2319,1.0883
-0.4644,-1.2467,1.7444
1.2214,0.8023,-0.1269
0.8341,-2.2254,-1.2176
1.2462,-1.7019,0.1281
-0.1658,-0.037,-0.5732
1.4684,0.0264,-0.3161
-0.878,1.12,1.3279
-0.6001,1.4611,1.2836
-0.1684,0.1568,0.323
1.9026,0.0569,1.7815
0.6972,-0.864,-0.0533
-0.0827,0.0266,-0.1889
-2.8444,0.9425,-1.1003
-0.2948,0.3861,-1.0765
0.2254,0.6206,-0.9903
0.0316,-0.4632,-1.3343
2.5313,0.1681,0.3524
0.3309,0.0545,-1.0381
-0.1804,0.3596,1.9569
0.7128,1.2443,0.0874
0.0274,-0.8028,-0.9066
1.1653,-0.1748,-0.077
1.2464,0.6914,0.0747
0.2446,-0.9743,-0.4142
-1.0617,0.5935,0.3629
0.341,-0.5221,-0.7353
2.1344,1.1623,-0.3651
