0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.9601,0.8822,0.7049,0.971,0.9188,0.5679,0.504,0.8128,0.5467,0.5547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.911,0.7185,0.9563,0.7467,0.7254,0.8206,0.663,0.9669,0.9754,0.5814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5363,0.5719,0.7185,0.8085,0.7141,0.854,0.826,0.9142,0.8924,0.8799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.788,0.7394,0.7601,0.5637,0.8499,0.6544,0.549,0.9987,0.914,0.5232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.744,0.9153,0.9893,0.5473,0.6963,0.6367,0.6283,0.5568,0.7911,0.7954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5267,0.7493,0.6344,0.7802,0.9459,0.6429,0.9809,0.5557,0.9974,0.5913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5835,0.7283,0.8438,0.818,0.5612,0.676,0.9554,0.5193,0.77,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5085,0.8642,0.8526,0.5736,0.8515,0.9673,0.9583,0.8867,0.5058,0.5904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.668,0.9554,0.9642,0.9286,0.6684,0.996,0.7622,0.5307,0.5525,0.8426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8084,0.8921,0.8953,0.8036,0.9334,0.5178,0.7477,0.5097,0.9312,0.7258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6279,0.6044,0.6158,0.945,0.6593,0.75,0.7502,0.6615,0.8703,0.6507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.824,0.7668,0.6809,0.6053,0.7628,0.9984,0.6714,0.7178,0.9586,0.5535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8668,0.5064,0.8975,0.9538,0.788,0.6679,0.9317,0.5542,0.9003,0.5664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9492,0.7027,0.9815,0.7916,0.8786,0.7365,0.5619,0.8818,0.9767,0.6603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
