0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.999,0.7308,0.5566,0.9763,0.7896,0.851,0.8851,0.5181,0.6367,0.8719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7584,0.7137,0.7271,0.599,0.5051,0.5236,0.7159,0.9717,0.9465,0.6976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5296,0.881,0.7837,0.6552,0.571,0.7046,0.6159,0.9634,0.7284,0.6319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7634,0.6732,0.8619,0.5686,0.7439,0.9216,0.7956,0.6167,0.5169,0.5721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9285,0.6603,0.6822,0.7028,0.8765,0.7538,0.9794,0.9992,0.8287,0.5477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.671,0.96,0.8835,0.5028,0.6522,0.8585,0.7653,0.5285,0.6425,0.5176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8747,0.6192,0.999,0.5864,0.6164,0.9566,0.9272,0.9973,0.9527,0.7513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.596,0.9578,0.5463,0.9331,0.8675,0.7475,0.5782,0.6829,0.9569,0.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5441,0.9024,0.7282,0.5028,0.6914,0.516,0.5824,0.9867,0.8529,0.8256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7774,0.5238,0.9785,0.812,0.62,0.9986,0.6841,0.7198,0.5695,0.9679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8419,0.7988,0.9649,0.8756,0.8898,0.8489,0.6189,0.5482,0.5989,0.7612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7273,0.5165,0.7196,0.7808,0.5038,0.5085,0.7298,0.8693,0.9882,0.6353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5538,0.6551,0.6769,0.6864,0.6137,0.9039,0.7045,0.8804,0.812,0.9477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5648,0.6498,0.9696,0.5325,0.9292,0.9379,0.648,0.7332,0.7497,0.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7456,0.67,0.727,0.5601,0.742,0.8631,0.5742,0.5943,0.8611,0.8363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9839,0.6896,0.7119,0.6932,0.6107,0.686,0.6342,0.9428,0.5466,0.786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7935,0.6004,0.7287,0.5381,0.9439,0.619,0.5104,0.6156,0.7121,0.916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.892,0.6442,0.9252,0.7777,0.6177,0.7942,0.6054,0.6212,0.8931,0.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5146,0.6476,0.9253,0.7493,0.986,0.6194,0.9201,0.5982,0.8861,0.8979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5746,0.6149,0.9485,0.7784,0.7768,0.6857,0.6672,0.8032,0.5204,0.6894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9374,0.6905,0.5004,0.8194,0.9899,0.8263,0.7708,0.7422,0.7508,0.6585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5276,0.854,0.8266,0.9796,0.7704,0.9289,0.5275,0.7154,0.677,0.9111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8827,0.8132,0.6012,0.6379,0.8861,0.928,0.5376,0.9514,0.9729,0.6788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7134,0.505,0.5142,0.824,0.6065,0.5054,0.7734,0.7556,0.6639,0.5702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6432,0.513,0.7604,0.924,0.7736,0.5029,0.9616,0.8384,0.8486,0.5763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8327,0.5165,0.8522,0.9278,0.7179,0.5786,0.5929,0.948,0.6455,0.651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6851,0.5683,0.7436,0.5549,0.6621,0.5819,0.697,0.5903,0.5579,0.6778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9937,0.9268,0.9955,0.6145,0.6019,0.9678,0.5576,0.8094,0.7171,0.5879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5782,0.582,0.5413,0.5595,0.9093,0.8322,0.843,0.7457,0.9593,0.7706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6548,0.5619,0.5688,0.7833,0.9376,0.5977,0.7406,0.8953,0.5592,0.6449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9119,0.7226,0.5938,0.8275,0.9175,0.6176,0.669,0.8533,0.6859,0.7885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5808,0.6922,0.7763,0.6412,0.5644,0.9381,0.9584,0.8414,0.5813,0.7737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9877,0.6118,0.8494,0.9487,0.8056,0.7484,0.8399,0.57,0.8674,0.9453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6,0.8462,0.6927,0.8622,0.8047,0.7285,0.8145,0.511,0.8789,0.9415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8199,0.6251,0.7612,0.8525,0.8192,0.9974,0.536,0.7471,0.8385,0.5313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.547,0.8953,0.7703,0.8137,0.9018,0.7079,0.7229,0.8816,0.5756,0.6693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9341,0.7938,0.6154,0.7713,0.5423,0.5388,0.5591,0.9361,0.957,0.5373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5697,0.7591,0.9331,0.9516,0.6433,0.8416,0.9893,0.7141,0.7415,0.8557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5861,0.7562,0.8992,0.7942,0.938,0.511,0.9653,0.8818,0.968,0.8089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8208,0.5384,0.6451,0.5964,0.5157,0.7659,0.992,0.5609,0.5857,0.6107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7203,0.9679,0.5131,0.6983,0.7286,0.7911,0.6129,0.7647,0.9832,0.5546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7176,0.5694,0.6995,0.6696,0.8507,0.8691,0.8261,0.669,0.903,0.8925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7713,0.78,0.8931,0.7528,0.6816,0.8372,0.7522,0.6874,0.9115,0.567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9742,0.7573,0.8565,0.7857,0.8492,0.5541,0.7852,0.7819,0.5692,0.6509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6757,0.9901,0.6202,0.7925,0.5186,0.832,0.8444,0.7532,0.9478,0.9879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9538,0.933,0.8754,0.7083,0.6655,0.5277,0.5988,0.7104,0.9563,0.9675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8312,0.8661,0.7418,0.624,0.5815,0.5859,0.5046,0.9999,0.6613,0.8919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5701,0.7309,0.9999,0.6881,0.8874,0.95,0.682,0.6006,0.59,0.8682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8987,0.8895,0.8484,0.9155,0.8798,0.8956,0.6207,0.6652,0.5236,0.9099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.753,0.6534,0.5754,0.9078,0.8714,0.6574,0.9408,0.5693,0.9074,0.8358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9346,0.6478,0.9423,0.8848,0.7608,0.6406,0.8932,0.7776,0.8028,0.5764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5675,0.8019,0.7255,0.6519,0.7445,0.7518,0.9567,0.5187,0.5732,0.9881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9659,0.8551,0.5624,0.9597,0.6003,0.6964,0.8231,0.6353,0.6834,0.9014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9781,0.8932,0.8801,0.8506,0.6818,0.6373,0.6432,0.8881,0.8262,0.6214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6896,0.9335,0.7935,0.6087,0.8146,0.9182,0.5748,0.548,0.9371,0.7087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.661,0.996,0.5158,0.5111,0.8378,0.5695,0.9981,0.6881,0.7036,0.6976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8527,0.6538,0.6329,0.8899,0.8008,0.8824,0.9415,0.6805,0.6204,0.5523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
