0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.596,0.6145,0.7455,0.7115,0.5441,0.7551,0.9154,0.6201,0.8985,0.7155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8087,0.6591,0.7973,0.7989,0.5895,0.7994,0.9337,0.9721,0.6696,0.6953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6277,0.9597,0.5899,0.937,0.6436,0.6714,0.8645,0.6331,0.8553,0.7704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7914,0.5202,0.7425,0.9053,0.545,0.8892,0.8756,0.5711,0.58,0.7226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.66,0.7073,0.5781,0.7737,0.6394,0.9628,0.9467,0.8901,0.7991,0.7052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8808,0.879,0.818,0.6599,0.7052,0.8696,0.6032,0.525,0.6164,0.8865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9359,0.9517,0.982,0.9753,0.7348,0.781,0.5309,0.5952,0.9063,0.7756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8336,0.8223,0.8374,0.8214,0.8456,0.7703,0.8826,0.6118,0.5127,0.9651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9804,0.6637,0.6462,0.7182,0.8616,0.616,0.6729,0.9836,0.8529,0.9318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8874,0.7577,0.7954,0.7661,0.8473,0.625,0.6859,0.8476,0.7615,0.8554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9894,0.6736,0.7247,0.6192,0.9235,0.5411,0.6312,0.5108,0.8433,0.6753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5695,0.6862,0.5871,0.5187,0.8178,0.6348,0.859,0.7209,0.5942,0.8528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5568,0.5872,0.6315,0.9373,0.5503,0.8564,0.8736,0.9952,0.8734,0.8735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7753,0.9021,0.7671,0.7104,0.7749,0.6802,0.7012,0.7482,0.8569,0.8841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6799,0.6787,0.6144,0.9716,0.74,0.6809,0.6238,0.9199,0.9499,0.8046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9278,0.5376,0.9975,0.7426,0.8677,0.6395,0.5713,0.8901,0.6592,0.5771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9138,0.9816,0.7634,0.9281,0.7698,0.9783,0.5031,0.5856,0.5286,0.8601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7125,0.5004,0.9457,0.7104,0.604,0.968,0.5608,0.654,0.7438,0.5986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8819,0.6049,0.526,0.8041,0.879,0.5639,0.9561,0.6497,0.6743,0.5184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.739,0.8545,0.8424,0.8781,0.9993,0.9014,0.771,0.6702,0.6393,0.8718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6055,0.5902,0.7241,0.6242,0.7816,0.6639,0.5596,0.7338,0.5491,0.7068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7826,0.5271,0.6579,0.7189,0.7897,0.8203,0.8276,0.7646,0.511,0.791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7744,0.6932,0.653,0.9833,0.7731,0.9374,0.8588,0.6218,0.9215,0.9972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8949,0.5578,0.9377,0.9954,0.8602,0.5291,0.5033,0.9594,0.7278,0.8991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9877,0.8803,0.7663,0.9436,0.6781,0.5744,0.9013,0.8664,0.7033,0.5926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6889,0.9962,0.5825,0.9661,0.9828,0.6619,0.6914,0.888,0.5588,0.6303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9811,0.5237,0.8334,0.7807,0.7053,0.7878,0.6892,0.5466,0.5549,0.8633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7911,0.5632,0.7962,0.8741,0.9927,0.7711,0.6171,0.5224,0.7926,0.9642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7108,0.7977,0.5772,0.8837,0.9272,0.9124,0.6357,0.8119,0.871,0.6424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5135,0.6553,0.7145,0.8109,0.5912,0.8279,0.5299,0.538,0.6707,0.9772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5551,0.8889,0.6275,0.9682,0.9661,0.8667,0.6535,0.9307,0.6021,0.8617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7246,0.9544,0.7566,0.8555,0.9838,0.7382,0.5998,0.7444,0.8044,0.5944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6339,0.5336,0.9993,0.9223,0.5667,0.9706,0.861,0.7987,0.9155,0.7195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8077,0.9369,0.8416,0.986,0.5731,0.8378,0.9171,0.8804,0.8643,0.9424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8123,0.7577,0.833,0.8546,0.8288,0.9668,0.7829,0.7699,0.9976,0.7484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9889,0.7407,0.8822,0.9427,0.9536,0.6632,0.5048,0.8163,0.8631,0.9408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6335,0.7547,0.7538,0.6684,0.907,0.9562,0.7523,0.6108,0.619,0.6808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6981,0.6155,0.5325,0.542,0.8487,0.8063,0.8583,0.5526,0.8433,0.8995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5034,0.8032,0.9213,0.5883,0.5349,0.6868,0.9788,0.6551,0.7447,0.9778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8691,0.6662,0.7613,0.8287,0.9486,0.8746,0.6108,0.9212,0.9971,0.6988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6041,0.8363,0.815,0.8628,0.6707,0.9259,0.7452,0.6215,0.5387,0.5539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9836,0.6322,0.7356,0.9995,0.8243,0.7983,0.7169,0.6295,0.6971,0.7341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6771,0.9548,0.9149,0.9568,0.7168,0.85,0.8344,0.5756,0.9585,0.9997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9301,0.5269,0.6005,0.8865,0.9034,0.99,0.768,0.8736,0.6021,0.6262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8822,0.6539,0.8562,0.7711,0.9131,0.9725,0.6245,0.5734,0.6715,0.7894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5501,0.9163,0.7044,0.9696,0.6548,0.6991,0.8184,0.8829,0.812,0.5042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8413,0.7073,0.8251,0.5259,0.5962,0.5378,0.5259,0.7596,0.8137,0.6166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6464,0.7257,0.7324,0.5648,0.62,0.648,0.5028,0.8204,0.5549,0.7663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9957,0.9413,0.7435,0.7331,0.7539,0.9504,0.5627,0.6844,0.7454,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7641,0.6279,0.8599,0.8198,0.5073,0.6923,0.7804,0.9012,0.7684,0.7136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9484,0.6309,0.5375,0.9273,0.5264,0.9714,0.8747,0.8939,0.6642,0.7463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8223,0.6233,0.8386,0.7687,0.619,0.8681,0.7295,0.9313,0.6334,0.7805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6585,0.8425,0.5389,0.5354,0.7142,0.5438,0.7209,0.9517,0.5283,0.7526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.525,0.6592,0.6805,0.7968,0.6775,0.6497,0.9471,0.8378,0.5339,0.9959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5746,0.5788,0.9322,0.7128,0.9996,0.627,0.7489,0.5574,0.9501,0.9662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8222,0.9922,0.6632,0.5216,0.75,0.8974,0.6199,0.7725,0.7385,0.8371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6052,0.7046,0.7482,0.5839,0.9261,0.9984,0.9756,0.9201,0.8547,0.5748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7335,0.8316,0.8013,0.6634,0.9766,0.6398,0.577,0.7602,0.9554,0.8177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5431,0.508,0.802,0.5246,0.6534,0.9012,0.8546,0.9089,0.6848,0.6833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8378,0.6291,0.909,0.6342,0.7,0.6881,0.9849,0.6072,0.6012,0.6945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
