7, 175, 646.1158573627472, 0.30249013355682197, 0.42016573850141314
22, 175, 569.0971150398254, 0.3010359484631592, 0.37918445510250154
15, 175, 515.5872004032135, 0.2529673076236418, 0.4185374152605931
8, 175, 549.1048338413239, 0.2656493040130307, 0.39471865873710105
13, 175, 583.3653607368469, 0.27078201414511355, 0.3904009037328458
25, 175, 470.3341643810272, 0.2391255387510876, 0.3777936153241595
4, 175, 434.8896086215973, 0.2997780817929648, 0.3796937775898111
20, 175, 494.1072106361389, 0.2967009743009214, 0.37884379928851736
26, 175, 541.8156189918518, 0.24913921624721136, 0.3797161134767202
1, 175, 493.5310983657837, 0.2684060169132873, 0.36543144497675634
24, 175, 508.3325138092041, 0.25463306106274175, 0.35576640118477165
10, 175, 565.3714601993561, 0.2832924286972769, 0.36142300359338597
0, 175, 625.925271987915, 0.2992877277221282, 0.3869055872338497
2, 175, 582.3134000301361, 0.28757520167134143, 0.38338523410346215
17, 175, 631.1172199249268, 0.3045502427393935, 0.4673859149466883
35, 175, 466.47990894317627, 0.286875322306983, 0.37004791035616824
33, 175, 743.0558805465698, 0.2684644214540715, 0.43967493152332143
5, 175, 644.0749044418335, 0.2819301160007997, 0.38320801243297614
29, 175, 631.0896127223969, 0.2841328934261206, 0.38923672587903235
23, 175, 606.4984793663025, 0.27644454367576143, 0.36577677081767346
11, 175, 622.4869515895844, 0.26842127070957894, 0.3477520068308349
12, 175, 608.288854598999, 0.25837642859612275, 0.38230603532977436
9, 175, 606.7617094516754, 0.31971945089991843, 0.4019744888117283
19, 175, 707.1957104206085, 0.2826448580399705, 0.3645584426350005
31, 175, 602.3052117824554, 0.2666683426356127, 0.36764506583984635
27, 175, 750.3109240531921, 0.2463816783825764, 0.3329907170665338
30, 175, 607.5145616531372, 0.2901868504553865, 0.37704783225505567
21, 175, 638.8984696865082, 0.251528349546885, 0.3625612874226897
32, 175, 582.703275680542, 0.2636181056600585, 0.41199396576129077
16, 175, 611.8161475658417, 0.22970869667133434, 0.3760221611882919
14, 175, 692.3822536468506, 0.2687332929887684, 0.3425023075634945
6, 175, 703.1081018447876, 0.32647565975073106, 0.4495687823983306
18, 175, 703.9755725860596, 0.2779536809112848, 0.40707710873707514
34, 175, 725.6972126960754, 0.2488098881742391, 0.3845717201610912
28, 175, 714.2264273166656, 0.27955141156357904, 0.4224289565823837
3, 175, 681.2878634929657, 0.25907026523770804, 0.3418995777943449
43, 175, 586.3258562088013, 0.2946672093517756, 0.38236602414746723
42, 175, 577.0647068023682, 0.23273230788716837, 0.3706540230395232
46, 175, 452.3043568134308, 0.225853752049697, 0.3817712383555299
41, 175, 658.72243475914, 0.2829389578620148, 0.3707351466370769
38, 175, 628.495397567749, 0.2747835059976753, 0.3963452591391624
36, 175, 617.3250789642334, 0.255801292493384, 0.3715352892353766
47, 175, 639.870432138443, 0.27468633408076676, 0.4017074864415023
40, 175, 546.3319535255432, 0.2997120476382708, 0.39789831338150766
48, 175, 557.6310720443726, 0.25276481423459485, 0.3711279775441829
