0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.569,0.8782,0.9025,0.9612,0.9315,0.7915,0.7265,0.7972,0.9569,0.9445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8663,0.9899,0.7418,0.5171,0.8515,0.771,0.6536,0.9312,0.6569,0.9151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7613,0.5978,0.8617,0.8006,0.7951,0.5819,0.821,0.8542,0.9377,0.7198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7327,0.8436,0.8472,0.5549,0.9583,0.6592,0.5897,0.7901,0.6931,0.6142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5586,0.6074,0.8121,0.5959,0.6306,0.5525,0.9513,0.9081,0.8244,0.8456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.721,0.6024,0.7076,0.5269,0.989,0.7697,0.9488,0.9382,0.5568,0.5624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.806,0.8748,0.5355,0.5753,0.6606,0.6711,0.9129,0.923,0.9131,0.7809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6482,0.577,0.8952,0.5814,0.567,0.9266,0.9838,0.9965,0.7984,0.843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9403,0.9949,0.9031,0.8543,0.837,0.9771,0.9451,0.5368,0.8079,0.8902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7499,0.9584,0.5256,0.6017,0.5246,0.6531,0.7472,0.5063,0.6899,0.9468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7183,0.6824,0.7831,0.5312,0.5371,0.814,0.9864,0.8299,0.5022,0.5154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.892,0.8469,0.6854,0.5215,0.8543,0.8662,0.6448,0.7321,0.7348,0.8956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5359,0.6847,0.6801,0.5475,0.748,0.6689,0.9178,0.8201,0.7033,0.6822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5053,0.5941,0.8373,0.9964,0.7617,0.9718,0.5936,0.8163,0.7494,0.7618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.61,0.5353,0.5798,0.9576,0.6733,0.9467,0.6729,0.9887,0.6428,0.8385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6346,0.5488,0.5555,0.9011,0.9481,0.7203,0.8925,0.6865,0.544,0.744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8842,0.9013,0.653,0.6041,0.6159,0.5363,0.9391,0.5174,0.9606,0.9016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5711,0.9485,0.6542,0.9136,0.8344,0.5988,0.6498,0.6062,0.8571,0.9315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7462,0.8225,0.9816,0.6367,0.8321,0.8984,0.7863,0.9464,0.5722,0.7973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9399,0.9897,0.5392,0.5143,0.6346,0.5172,0.674,0.8498,0.6398,0.9507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5051,0.5252,0.6019,0.7097,0.9501,0.5883,0.6546,0.9416,0.9964,0.5521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8758,0.9573,0.5705,0.855,0.689,0.8577,0.6246,0.8642,0.8276,0.7503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5554,0.5926,0.7235,0.5332,0.8352,0.7129,0.9853,0.5953,0.8637,0.9362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7905,0.8743,0.6175,0.5293,0.8685,0.8111,0.6209,0.6158,0.7951,0.9698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7738,0.5083,0.7752,0.9885,0.8162,0.9209,0.6924,0.9461,0.6895,0.8836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5508,0.9711,0.6485,0.86,0.733,0.6474,0.5758,0.5107,0.8316,0.8044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8036,0.716,0.5996,0.604,0.9733,0.6835,0.6627,0.7042,0.5414,0.5644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8126,0.7635,0.6667,0.9036,0.7024,0.8612,0.7379,0.9735,0.5514,0.9875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9453,0.9863,0.9908,0.6954,0.8078,0.7749,0.9636,0.9033,0.9057,0.6928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7441,0.9204,0.5948,0.6235,0.6744,0.6385,0.531,0.5372,0.9473,0.8804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9337,0.8879,0.6623,0.5113,0.6499,0.7875,0.9288,0.7918,0.9991,0.9231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7704,0.5327,0.545,0.7594,0.8384,0.7161,0.7638,0.7035,0.9404,0.9966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6198,0.6085,0.5403,0.5729,0.582,0.6419,0.9523,0.9428,0.7988,0.8696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6717,0.7601,0.6781,0.8511,0.5025,0.7678,0.5438,0.9267,0.5514,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8972,0.7092,0.6741,0.7806,0.6576,0.5119,0.6316,0.9133,0.5602,0.7492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7658,0.6608,0.698,0.8965,0.6377,0.7963,0.5789,0.9363,0.93,0.9979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7908,0.5463,0.5738,0.6799,0.8655,0.5264,0.7303,0.7947,0.8161,0.9038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5764,0.6002,0.791,0.5148,0.6816,0.8364,0.5795,0.6805,0.7862,0.8327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5451,0.7021,0.9825,0.9322,0.9918,0.886,0.5288,0.7313,0.5559,0.8127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6423,0.7007,0.6821,0.7668,0.8409,0.9451,0.7797,0.9927,0.7542,0.8175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7166,0.5297,0.9418,0.75,0.7144,0.7534,0.7843,0.5678,0.9772,0.9436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.832,0.717,0.858,0.8936,0.6412,0.744,0.7494,0.9763,0.9292,0.9425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7387,0.7638,0.5402,0.7659,0.6703,0.6894,0.9173,0.9468,0.8651,0.6864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5927,0.855,0.705,0.689,0.9186,0.879,0.8689,0.8042,0.9317,0.8368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9056,0.9151,0.5633,0.5198,0.8414,0.7974,0.9016,0.9376,0.6319,0.6519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9164,0.7112,0.7029,0.5569,0.5715,0.6717,0.8477,0.57,0.8732,0.979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5471,0.8612,0.6542,0.7071,0.6335,0.7485,0.612,0.6229,0.9814,0.5087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.758,0.9279,0.559,0.8884,0.9756,0.7614,0.7503,0.812,0.6541,0.6178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7113,0.9191,0.579,0.8979,0.9175,0.6634,0.7956,0.7506,0.6577,0.7023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9061,0.8985,0.6305,0.5631,0.5344,0.8994,0.6695,0.8224,0.6781,0.6461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
