0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.9636,0.5219,0.5497,0.5216,0.5065,0.547,0.5897,0.751,0.917,0.5894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.998,0.9652,0.7933,0.7304,0.8513,0.8947,0.636,0.8858,0.6434,0.8216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5089,0.9928,0.6216,0.7173,0.9241,0.8823,0.7023,0.9976,0.7059,0.9466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.735,0.7306,0.6081,0.6676,0.7776,0.8331,0.9566,0.7201,0.543,0.7315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9157,0.8902,0.687,0.9398,0.8314,0.826,0.9559,0.8016,0.9563,0.8432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.858,0.9226,0.8883,0.9813,0.5292,0.8786,0.9172,0.578,0.5742,0.713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6636,0.8678,0.6344,0.8907,0.7058,0.9041,0.6151,0.9208,0.5677,0.6333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9783,0.7156,0.6659,0.6366,0.6263,0.6491,0.9499,0.5187,0.9755,0.6526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5027,0.7899,0.7003,0.7766,0.604,0.8715,0.7686,0.5252,0.8327,0.7173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9171,0.7688,0.567,0.5628,0.8845,0.9279,0.7839,0.591,0.9303,0.963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7355,0.8661,0.7723,0.8374,0.8751,0.5991,0.9066,0.9387,0.8254,0.5106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6407,0.8635,0.5226,0.8581,0.8677,0.8842,0.8834,0.766,0.8743,0.7336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6821,0.9546,0.6541,0.7422,0.9304,0.509,0.9961,0.6594,0.9249,0.9266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8952,0.8428,0.5309,0.9976,0.6168,0.9567,0.8542,0.8378,0.557,0.5342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7084,0.5636,0.5144,0.8027,0.7135,0.7183,0.7144,0.5825,0.73,0.7985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6412,0.6638,0.7178,0.6065,0.7185,0.6089,0.6757,0.8274,0.5177,0.6878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9254,0.6695,0.6696,0.5082,0.7236,0.8697,0.6436,0.5224,0.603,0.5906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6265,0.7669,0.9306,0.5238,0.624,0.9532,0.8567,0.9915,0.8401,0.9126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.501,0.7646,0.9607,0.7061,0.6748,0.9098,0.5679,0.669,0.768,0.937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8566,0.535,0.8668,0.7889,0.5111,0.8085,0.8417,0.537,0.8103,0.5475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8286,0.8654,0.7629,0.7133,0.6466,0.7452,0.7499,0.749,0.8878,0.9625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7925,0.7757,0.8617,0.9217,0.5432,0.5207,0.9234,0.6784,0.6606,0.6847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5066,0.5647,0.7208,0.9011,0.8437,0.7374,0.7194,0.8301,0.5095,0.7878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9698,0.6162,0.8146,0.7478,0.8181,0.7248,0.5229,0.8491,0.871,0.5675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7791,0.6204,0.6756,0.5604,0.6788,0.7994,0.7056,0.5919,0.6282,0.5604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6525,0.5217,0.7132,0.7736,0.8408,0.6651,0.6553,0.7884,0.6239,0.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8202,0.8528,0.7286,0.8039,0.6129,0.5694,0.8691,0.8869,0.5873,0.8675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7148,0.5187,0.8612,0.7475,0.8396,0.9727,0.5694,0.6375,0.7812,0.7824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8286,0.8822,0.9952,0.9118,0.7504,0.5935,0.933,0.6237,0.7935,0.5924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9782,0.8791,0.9519,0.7244,0.7931,0.5127,0.9309,0.8483,0.5311,0.6857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8126,0.7011,0.6906,0.7222,0.5359,0.6672,0.9128,0.5699,0.8315,0.523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7238,0.8214,0.8137,0.8863,0.8871,0.6874,0.9858,0.8726,0.5557,0.7114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5226,0.6339,0.6118,0.5567,0.5328,0.8697,0.901,0.7296,0.7828,0.9405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6453,0.5195,0.982,0.9342,0.8241,0.6665,0.5474,0.6141,0.5262,0.9151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6518,0.6257,0.8237,0.9666,0.5893,0.6733,0.9188,0.8457,0.9207,0.9909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6548,0.9817,0.6683,0.5283,0.7301,0.6242,0.5063,0.7148,0.8803,0.9928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5171,0.5706,0.7678,0.8444,0.6112,0.5571,0.6564,0.8458,0.5425,0.786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.928,0.5669,0.933,0.5384,0.7595,0.8575,0.8243,0.9204,0.8274,0.5594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.984,0.8383,0.5001,0.8701,0.6437,0.8286,0.6087,0.8362,0.8917,0.7942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7763,0.897,0.5027,0.9874,0.8368,0.8726,0.5017,0.7725,0.6941,0.7984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5275,0.8555,0.5262,0.8056,0.7482,0.6217,0.9941,0.593,0.9665,0.5058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6365,0.9485,0.6702,0.8055,0.9511,0.7775,0.692,0.886,0.9203,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6639,0.8876,0.5684,0.8095,0.7581,0.937,0.7417,0.6878,0.6193,0.7978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9929,0.8226,0.6713,0.5081,0.5266,0.8526,0.9068,0.865,0.7712,0.8901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.587,0.9893,0.6036,0.8849,0.8692,0.6532,0.5232,0.8782,0.5149,0.6046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7205,0.6854,0.6816,0.6199,0.9979,0.849,0.6584,0.8473,0.6751,0.9529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9241,0.5636,0.6291,0.7917,0.7224,0.671,0.6646,0.5974,0.856,0.6051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.59,0.5826,0.9025,0.6867,0.8721,0.6511,0.6452,0.5524,0.8113,0.9901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
