0,1,2
1.0861,0.2982,-0.5364
0.7086,1.703,0.5171
-1.185,-0.8543,-0.433
-2.0875,-1.1464,-0.4359
-1.6475,0.6578,-0.7817
-0.8774,1.2906,-1.6473
-0.0533,-2.0389,-0.0156
0.9668,-1.5899,-0.4113
-0.6736,-1.037,1.242
0.1078,-1.0964,-0.4584
0.0129,-0.8615,-0.4543
-0.9491,-0.3054,1.7329
-0.2502,0.7248,-0.5137
-0.4245,-0.0252,-0.6242
1.1657,0.0199,0.2062
0.6653,0.1764,0.0509
0.8734,-1.2602,0.256
1.7881,-0.467,0.1063
0.0804,-1.0869,0.3639
0.02,0.2364,0.8596
-0.2516,0.8128,0.5054
-0.5032,0.5313,-0.7713
-0.1057,-0.1482,-0.087
2.5158,-1.2611,-0.3845
-0.9006,-1.644,-0.6599
1.3069,1.6099,-1.8044
-0.4588,0.8011,1.6795
-1.7975,1.2512,-1.5243
-0.3449,0.9908,-0.1328
-1.0746,-0.7717,-0.6519
-1.2886,-0.0808,0.5228
1.3028,-0.8236,0.9506
0.2357,1.1811,0.1714
-2.2191,0.5101,0.7222
0.5432,-2.7386,-0.5433
-0.6585,0.6986,0.1956
0.8889,-0.3982,0.9296
0.1354,-0.0691,-1.2573
-1.4254,-0.7738,-0.7365
0.6671,-0.7522,-0.5909
-0.4872,-1.1229,-0.0986
-0.1321,0.8777,0.3332
1.4387,-1.3822,-0.4194
0.4133,0.273,-1.1072
-0.0994,1.5386,0.2047
-1.9668,-0.953,0.3548
-1.0858,-0.2566,-0.0451
0.3489,1.2093,0.1393
0.9749,-0.06,-0.0539
0.5222,0.2537,0.5867
