0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.6355,0.5557,0.6381,0.7183,0.9546,0.9419,0.9866,0.6508,0.5066,0.9053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7329,0.5684,0.623,0.8969,0.9687,0.8551,0.8192,0.566,0.8946,0.9887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.683,0.7855,0.9852,0.7039,0.863,0.9908,0.5217,0.6612,0.9159,0.9323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7395,0.889,0.5609,0.8485,0.8504,0.6342,0.8239,0.7457,0.5932,0.5984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8874,0.6607,0.5972,0.9374,0.9928,0.6319,0.8108,0.6316,0.7549,0.8752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6846,0.6888,0.8512,0.768,0.8242,0.7164,0.8777,0.6416,0.9524,0.7158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9708,0.8899,0.5777,0.8474,0.9876,0.9806,0.7058,0.7549,0.5459,0.5584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9977,0.6141,0.7345,0.5412,0.6874,0.8481,0.566,0.6594,0.852,0.7016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8022,0.7167,0.6542,0.8699,0.5462,0.9604,0.5405,0.7944,0.5682,0.7457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5006,0.8873,0.8176,0.8527,0.6934,0.5532,0.7436,0.5321,0.9453,0.9122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7606,0.627,0.6167,0.5009,0.5914,0.7534,0.666,0.7102,0.8402,0.5927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6673,0.7055,0.8939,0.9976,0.6792,0.7374,0.8628,0.6113,0.5432,0.9676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6312,0.5888,0.6427,0.5942,0.6878,0.7637,0.722,0.7673,0.6458,0.8752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8628,0.8985,0.6263,0.8457,0.8613,0.9372,0.6719,0.9339,0.7042,0.6835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7129,0.9307,0.8144,0.5684,0.6089,0.9505,0.5673,0.8631,0.7299,0.8482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5409,0.5768,0.9279,0.7691,0.7423,0.7821,0.9325,0.9454,0.9409,0.9271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7344,0.6072,0.8814,0.7031,0.5821,0.9402,0.7864,0.9352,0.6947,0.6248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9054,0.5272,0.6161,0.5342,0.9399,0.7975,0.9903,0.6996,0.7822,0.8643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5701,0.6309,0.5049,0.5491,0.9949,0.9824,0.6288,0.5272,0.8251,0.9968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8027,0.697,0.6395,0.7003,0.8871,0.8363,0.828,0.9596,0.5166,0.5283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7714,0.5215,0.753,0.979,0.6651,0.982,0.5935,0.9798,0.6659,0.981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9211,0.5215,0.9187,0.6052,0.9488,0.8017,0.824,0.8945,0.8062,0.9892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7798,0.534,0.8976,0.928,0.8107,0.9347,0.5549,0.9586,0.8808,0.6042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6275,0.7873,0.7082,0.921,0.5234,0.6412,0.7052,0.9526,0.7902,0.9044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6998,0.7258,0.8296,0.7283,0.7346,0.6806,0.644,0.7309,0.9661,0.6098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6818,0.6418,0.7114,0.5384,0.9832,0.7235,0.5425,0.8635,0.6798,0.9436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6003,0.7338,0.5639,0.7601,0.6804,0.9371,0.6775,0.591,0.6045,0.6207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5735,0.6241,0.9951,0.973,0.6446,0.7586,0.9602,0.634,0.6687,0.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5846,0.9117,0.7777,0.5076,0.8661,0.6121,0.606,0.8537,0.9066,0.8329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9896,0.8755,0.6274,0.7727,0.6038,0.6439,0.8764,0.8985,0.8543,0.5682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
