0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.5118,0.5316,0.5207,0.519,0.7741,0.8817,0.7837,0.5813,0.5816,0.519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8539,0.8112,0.729,0.9962,0.7463,0.5474,0.8484,0.7623,0.9682,0.5366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5282,0.7127,0.8454,0.7407,0.64,0.9188,0.6735,0.9999,0.5048,0.5337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8606,0.6326,0.6589,0.8881,0.8866,0.7138,0.7916,0.789,0.7147,0.6155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5021,0.9325,0.5427,0.8865,0.9596,0.905,0.944,0.9966,0.8027,0.6197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6764,0.7641,0.5285,0.7033,0.5047,0.5945,0.8891,0.6585,0.6446,0.6969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7739,0.5673,0.6341,0.6977,0.822,0.9124,0.627,0.7606,0.9156,0.8711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7104,0.9415,0.6157,0.8359,0.5284,0.8116,0.9955,0.666,0.7906,0.6954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.581,0.7751,0.6826,0.5485,0.9002,0.9616,0.9016,0.5716,0.7994,0.7931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5684,0.6688,0.7402,0.8824,0.5424,0.6305,0.6293,0.7038,0.8417,0.8325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.534,0.9967,0.7944,0.7088,0.6528,0.8954,0.7806,0.704,0.54,0.7157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.956,0.8394,0.7936,0.9643,0.7411,0.885,0.5877,0.8398,0.5474,0.7992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8831,0.7198,0.6615,0.8717,0.8593,0.8315,0.6816,0.6021,0.7044,0.9383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.758,0.769,0.7212,0.5389,0.5157,0.5913,0.7608,0.6487,0.5315,0.6614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8548,0.701,0.9436,0.5845,0.7183,0.6794,0.6232,0.9597,0.5894,0.7504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6375,0.8124,0.7844,0.7185,0.758,0.6843,0.8581,0.7851,0.8206,0.6165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7393,0.6927,0.8494,0.7996,0.5033,0.8665,0.6867,0.7421,0.893,0.6499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6187,0.7601,0.7824,0.8058,0.6472,0.5261,0.6095,0.6478,0.8328,0.9734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8659,0.747,0.8633,0.7078,0.6568,0.5321,0.7627,0.7853,0.8926,0.6224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6436,0.7752,0.667,0.9623,0.8911,0.6135,0.5539,0.9986,0.5374,0.9185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7153,0.5922,0.9417,0.9747,0.9623,0.8304,0.9807,0.6407,0.7363,0.7259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5033,0.6919,0.5394,0.5905,0.9601,0.817,0.5972,0.8716,0.8584,0.9838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7909,0.9504,0.5749,0.9967,0.9613,0.9518,0.7956,0.9607,0.849,0.6224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8714,0.9861,0.7213,0.8413,0.5835,0.7179,0.6458,0.8744,0.7927,0.6076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5025,0.9038,0.879,0.599,0.5916,0.5979,0.8433,0.7491,0.6178,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5093,0.6106,0.9767,0.7041,0.5969,0.7665,0.8997,0.7598,0.501,0.6001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9402,0.7748,0.9497,0.5834,0.58,0.5012,0.5389,0.6969,0.6822,0.7913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7051,0.7783,0.5037,0.8207,0.9363,0.9253,0.6115,0.8929,0.8437,0.9153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5028,0.6723,0.8394,0.5848,0.6746,0.9084,0.7516,0.9544,0.5202,0.8202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.627,0.7582,0.8532,0.7091,0.526,0.8993,0.8815,0.515,0.7398,0.7481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7358,0.6564,0.7918,0.503,0.9058,0.5756,0.83,0.6643,0.5336,0.5884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5431,0.5565,0.6578,0.8094,0.5785,0.6865,0.8115,0.6354,0.72,0.5026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6777,0.9185,0.5821,0.5396,0.9209,0.8527,0.8114,0.8422,0.9225,0.9627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5481,0.9063,0.8267,0.8138,0.5975,0.5935,0.5913,0.5547,0.8223,0.8689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7633,0.6221,0.9157,0.9567,0.6858,0.9134,0.5792,0.5949,0.6101,0.6999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6828,0.9777,0.9713,0.7242,0.6014,0.8328,0.9603,0.7123,0.9311,0.7848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.793,0.6184,0.5433,0.7811,0.79,0.9045,0.5329,0.5514,0.5996,0.9093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6639,0.9403,0.5608,0.7681,0.7076,0.8369,0.9817,0.6812,0.5645,0.7156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0.5795,0.5431,0.6043,0.7072,0.613,0.7899,0.9662,0.7319,0.5088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5211,0.9868,0.658,0.9223,0.8691,0.6367,0.7454,0.9435,0.6263,0.6634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5868,0.6454,0.5862,0.8671,0.943,0.6294,0.9302,0.505,0.9671,0.6147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7074,0.7258,0.5979,0.9877,0.6109,0.93,0.8948,0.6652,0.9351,0.5648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8236,0.9986,0.5222,0.8703,0.5431,0.9412,0.8549,0.9869,0.6936,0.8828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9557,0.7894,0.5889,0.9653,0.8138,0.8624,0.7703,0.8899,0.6758,0.8271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8928,0.9089,0.5216,0.5381,0.7663,0.9558,0.9966,0.9706,0.7315,0.9585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
