0,1,2
0.4135,-0.5464,-0.3727
-0.6252,1.0736,0.2669
-1.8463,0.0486,-0.1779
1.2104,-0.912,-0.8633
0.3906,1.3662,2.4163
0.6796,-0.4053,-0.2857
-0.2066,-0.1982,1.7625
0.0903,0.6577,0.3844
-1.3551,0.3614,0.8167
0.4597,-1.6974,0.5399
0.4635,0.454,-0.5372
-0.2089,0.587,-0.34
1.0891,0.2893,-0.6672
-0.0611,-2.0454,-0.1373
-0.9459,-1.2684,0.6704
1.3557,-0.7178,0.6234
-0.7014,0.5112,-0.0377
-0.0089,-0.0086,-1.9539
0.2888,-0.1221,-0.2009
-0.505,-0.1149,0.5197
-0.8026,-0.6813,-0.7844
0.9407,0.0556,-0.0929
0.0536,0.6359,0.9215
0.4137,0.0842,0.1877
1.3083,1.7142,-0.699
0.8106,-1.4654,-0.2472
-0.9182,1.698,0.9361
-0.6391,0.4939,-0.5585
-0.0511,-0.9143,0.795
1.6883,-0.0645,0.5487
0.1912,0.2529,0.1795
-0.4905,1.9889,0.3239
0.0775,0.1203,0.647
-0.0695,-1.1877,-0.237
-1.3313,1.1695,-0.6755
0.7199,0.7036,-1.4835
-0.462,-0.3917,0.7511
-0.1894,0.2008,2.0281
1.0389,0.4224,0.3566
1.2956,0.0656,-0.1298
0.157,-0.6846,0.6824
-0.1827,1.7638,1.4811
0.0839,-3.0613,0.2256
0.3156,-0.8065,0.8632
-1.1722,2.5239,0.323
-0.3631,-0.2798,-1.034
-1.0741,1.1998,0.022
1.6441,1.1861,0.1304
0.4518,0.5797,-0.1426
-0.0545,-1.3651,0.4586
-0.6199,1.0334,1.3251
-0.6934,-0.4767,-1.9166
-0.5135,0.8123,-1.4371
-1.761,0.984,0.1164
-0.664,1.9113,-0.5562
0.5768,1.0776,-0.577
2.3375,2.1718,-1.2476
1.1671,-0.0791,-0.227
0.4438,1.6632,1.3241
-1.6619,0.6319,-0.6815
-0.043,0.4001,-0.6409
-1.2311,-0.6366,-0.4862
-1.3615,-2.1664,-0.2155
-0.27,0.7075,-0.7281
-1.0242,-0.8234,0.4959
0.7068,-2.1577,-0.044
0.9517,-1.1891,1.5722
-0.3347,-1.0262,0.2762
0.483,-0.4718,0.4578
-0.3933,2.0315,-0.4064
0.1504,1.372,0.3655
-1.1162,-0.5854,0.5944
-0.0379,-0.8314,-0.3346
0.7513,-0.2276,-1.572
1.2544,0.7809,-0.6965
0.231,-0.3462,-0.0447
1.9118,0.1861,-0.1821
1.1909,0.2623,-1.0993
-0.0056,-0.2762,0.5123
0.8781,0.7571,0.0695
1.5464,0.6863,-1.2011
-0.2646,-0.425,0.9035
1.0517,0.7117,0.3889
0.4214,0.8541,0.2582
-1.0477,-0.956,-0.2764
0.8288,0.394,1.6957
0.5939,0.6659,1.7383
-2.5744,-1.5389,-0.2112
-0.6058,-0.3124,-0.5172
-0.385,-1.1811,-1.2927
1.5612,-0.4979,1.5424
-1.1619,0.098,-0.3833
0.2841,-0.0796,0.6058
-0.7989,1.7184,-1.0351
0.876,0.0723,-0.0224
0.4828,0.5586,0.6479
-0.3986,-0.6521,-0.8515
0.8611,-1.6569,-0.9199
-1.7517,0.4936,0.0151
1.2519,0.1207,0.0715
