0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.7763,0.6225,0.9896,0.9452,0.9376,0.919,0.7966,0.6135,0.834,0.7166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8851,0.9687,0.8865,0.7327,0.5371,0.5741,0.6986,0.6316,0.8978,0.7922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5002,0.8083,0.5886,0.8358,0.7032,0.8524,0.8905,0.7777,0.823,0.9699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.606,0.8585,0.7962,0.5009,0.9391,0.7248,0.5777,0.5927,0.9811,0.6368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8248,0.7838,0.7324,0.9612,0.6214,0.5574,0.9673,0.5172,0.6933,0.9799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9782,0.6191,0.6399,0.824,0.5331,0.9255,0.6157,0.6088,0.6032,0.5936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9084,0.54,0.8386,0.9989,0.8708,0.6711,0.8517,0.991,0.9097,0.7054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.619,0.7217,0.617,0.7237,0.6812,0.6796,0.568,0.7211,0.8624,0.7712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5276,0.573,0.6628,0.8827,0.6864,0.979,0.7443,0.814,0.7382,0.6782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5324,0.5442,0.9024,0.6267,0.7561,0.9237,0.5385,0.6205,0.5957,0.6623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5266,0.5111,0.8727,0.5952,0.6284,0.699,0.9494,0.9268,0.591,0.9063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9076,0.8259,0.5668,0.5595,0.9973,0.7649,0.9625,0.9772,0.6323,0.6777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6206,0.5216,0.7479,0.5808,0.9294,0.5948,0.6076,0.9384,0.8944,0.7473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6845,0.6121,0.6018,0.7552,0.502,0.7584,0.6855,0.898,0.8974,0.8981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.897,0.538,0.6957,0.6933,0.8086,0.8073,0.788,0.7112,0.9875,0.8955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7707,0.7058,0.9311,0.7585,0.8452,0.6091,0.8569,0.8838,0.8267,0.9919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6967,0.7578,0.5373,0.7296,0.8521,0.9531,0.5973,0.9514,0.7135,0.8731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9475,0.9055,0.8633,0.9452,0.8777,0.8393,0.6616,0.5181,0.7211,0.8538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.736,0.632,0.9034,0.8294,0.7622,0.84,0.952,0.633,0.9662,0.6069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5051,0.7257,0.6663,0.8511,0.7696,0.9626,0.5878,0.6483,0.6093,0.6923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6084,0.6991,0.7132,0.8406,0.598,0.7415,0.9751,0.775,0.7766,0.8038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8257,0.9434,0.9099,0.5285,0.8272,0.9621,0.6023,0.6515,0.6448,0.7392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9643,0.6789,0.5256,0.6151,0.6167,0.7923,0.8081,0.8897,0.5747,0.7229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8909,0.7712,0.7306,0.7741,0.8199,0.7111,0.5916,0.9222,0.7788,0.733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5084,0.9591,0.6689,0.8947,0.8404,0.6764,0.6733,0.6221,0.7753,0.6552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9634,0.8802,0.862,0.8774,0.9685,0.554,0.5015,0.883,0.8022,0.8674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5477,0.7975,0.7207,0.6078,0.9359,0.5578,0.5263,0.8384,0.9387,0.5582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5735,0.6146,0.6883,0.9136,0.5483,0.953,0.8297,0.7077,0.9965,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9078,0.9156,0.9958,0.8696,0.7521,0.7075,0.6702,0.9109,0.5166,0.5989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8688,0.9743,0.5871,0.6971,0.8974,0.5599,0.6953,0.8206,0.6882,0.912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9047,0.5129,0.6896,0.6463,0.9687,0.8481,0.6109,0.9132,0.9489,0.9773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9603,0.6867,0.6488,0.7759,0.8326,0.531,0.5648,0.916,0.7087,0.5718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6439,0.8213,0.9206,0.6908,0.9401,0.7263,0.8523,0.5618,0.7979,0.9548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5086,0.7632,0.68,0.8612,0.5886,0.8539,0.6998,0.8433,0.7039,0.5749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9792,0.882,0.7201,0.772,0.8381,0.672,0.6516,0.5306,0.6613,0.7817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9795,0.8631,0.9197,0.7896,0.9431,0.6007,0.5719,0.9739,0.7814,0.6415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8588,0.5171,0.5221,0.7702,0.5374,0.7274,0.6591,0.5553,0.7452,0.5604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8696,0.9457,0.5761,0.8288,0.9756,0.6408,0.8647,0.7587,0.9149,0.9057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7872,0.8058,0.7823,0.8917,0.8232,0.6176,0.5839,0.5346,0.556,0.5194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.576,0.8566,0.9737,0.6216,0.6923,0.7576,0.5145,0.8891,0.7479,0.7228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9841,0.8107,0.6228,0.9014,0.5244,0.8106,0.5395,0.9138,0.8911,0.8055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8845,0.6976,0.563,0.9884,0.7191,0.8247,0.6375,0.881,0.6696,0.9512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9327,0.6165,0.9382,0.6191,0.8264,0.9617,0.5453,0.98,0.9362,0.8192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5055,0.8763,0.8876,0.5127,0.9659,0.5823,0.5745,0.9924,0.6599,0.6814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8116,0.7615,0.6184,0.6332,0.7883,0.6008,0.8715,0.869,0.5935,0.7208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7602,0.8833,0.7288,0.8765,0.6223,0.9528,0.5386,0.5982,0.9532,0.746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7407,0.9618,0.6112,0.5294,0.8345,0.6467,0.6748,0.7655,0.938,0.9423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5931,0.9776,0.7578,0.5363,0.9347,0.6031,0.66,0.6541,0.9203,0.7693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.725,0.7807,0.7194,0.6815,0.7342,0.7305,0.8042,0.5457,0.9672,0.5448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9816,0.96,0.5396,0.8951,0.9855,0.6998,0.9934,0.8882,0.8445,0.7335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
