0,1,2
2.1012,0.0601,-0.0418
0.5423,0.3784,0.2571
-1.3432,0.4219,-0.3477
2.2378,0.2255,0.0671
-0.8552,0.4659,0.1748
0.3991,-1.1919,0.3029
0.4322,1.2351,1.0636
0.7036,1.5735,-0.843
0.8938,-0.6,0.7463
0.8141,0.2324,0.3246
-0.8087,-0.4557,0.3773
0.8284,0.82,-0.5579
-0.176,0.1437,1.5411
-1.2521,1.5578,1.6851
-0.2485,0.4976,-1.684
0.7663,-0.654,-0.0997
0.9171,-0.283,0.0888
-0.8967,-0.2716,1.2
-0.4546,-0.4808,-0.5189
-1.5002,0.2203,1.0459
0.8951,-0.2262,-1.0494
-1.0453,0.0215,0.514
-0.4284,-0.0387,-0.8251
0.3233,0.2288,-1.6335
-1.737,0.5485,0.6505
0.974,-0.2634,1.6311
-0.7178,-0.0808,0.9613
-0.4092,-1.212,-1.5622
-0.0008,0.2078,-0.1321
1.172,0.8051,1.1759
1.0245,1.0086,0.1364
0.3828,-0.2996,-1.6139
0.895,-0.6458,1.8482
2.2634,-1.1085,0.4226
-1.4442,0.2509,0.8254
-0.0621,-0.2919,-1.3755
1.0113,-0.2603,1.2244
1.6166,0.5043,-1.5164
0.1498,-0.3296,0.7502
-0.5406,-0.7589,0.7624
0.1116,0.7974,0.6455
-0.1331,1.056,0.4916
1.9886,-0.0452,-0.4798
0.5256,1.683,-0.1669
-0.5838,1.6205,0.2253
0.2631,1.1966,-0.1959
-2.0979,-0.2668,0.8318
0.723,0.1703,0.9913
1.1448,-0.5432,-1.6224
-1.0983,-0.3852,-0.9318
-0.5013,0.4835,-0.9255
0.6016,-0.3025,-0.1257
-0.8935,-0.7038,1.6977
0.9009,-1.0621,-1.0619
-0.3816,1.6548,-1.961
-0.2981,0.2237,1.3257
1.8303,0.5232,0.2737
1.0856,-0.2261,-1.4498
0.7625,-0.4228,1.0707
0.448,2.5334,0.0662
0.0133,0.0836,-0.358
-0.8494,1.0871,0.6465
-0.4773,1.2131,-0.368
0.3081,0.1311,-0.4859
