0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.6434,0.9722,0.7743,0.6458,0.9228,0.8833,0.9132,0.6831,0.6129,0.6858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6097,0.6192,0.5714,0.9083,0.676,0.8969,0.5303,0.8513,0.5267,0.7561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8885,0.9754,0.7685,0.817,0.6725,0.6179,0.668,0.8469,0.9021,0.572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.63,0.8322,0.8053,0.5629,0.724,0.8045,0.7147,0.6926,0.8972,0.7795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.853,0.8135,0.8875,0.5329,0.6646,0.5649,0.6715,0.6115,0.6642,0.8086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9063,0.9095,0.6784,0.679,0.5546,0.8687,0.6752,0.5712,0.8992,0.9721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8437,0.6726,0.5218,0.9926,0.9373,0.6483,0.5797,0.7081,0.7067,0.9454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6831,0.852,0.6418,0.9812,0.8906,0.7107,0.9807,0.6718,0.9398,0.8876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9342,0.572,0.9946,0.9582,0.95,0.5642,0.606,0.7249,0.9283,0.8019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.982,0.6841,0.9888,0.8854,0.5362,0.8685,0.7776,0.576,0.7706,0.5966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7662,0.7993,0.769,0.7015,0.8812,0.6589,0.8901,0.5137,0.9434,0.7272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7825,0.9912,0.767,0.9764,0.7276,0.7551,0.8726,0.5646,0.814,0.6417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.664,0.5506,0.5728,0.674,0.9689,0.6355,0.6812,0.5982,0.6622,0.8722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5997,0.5765,0.827,0.9069,0.889,0.9091,0.9567,0.5813,0.5032,0.5186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7081,0.5904,0.6714,0.9598,0.5311,0.964,0.6704,0.9124,0.7304,0.8412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5254,0.6677,0.9813,0.9707,0.5844,0.7737,0.5853,0.5239,0.7673,0.6958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.932,0.7133,0.7733,0.7333,0.7679,0.8795,0.5199,0.6686,0.5305,0.6351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6572,0.9652,0.5381,0.5247,0.5585,0.7995,0.8115,0.7838,0.7,0.7369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6882,0.9038,0.5277,0.7503,0.7315,0.6334,0.7989,0.625,0.7945,0.8557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6801,0.6937,0.8845,0.765,0.9962,0.7659,0.8475,0.7913,0.5897,0.8692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5513,0.6949,0.9668,0.7069,0.7904,0.8244,0.5141,0.6615,0.5726,0.5263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8286,0.8127,0.8764,0.8661,0.9579,0.5736,0.6722,0.932,0.6784,0.5119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7972,0.9618,0.7315,0.7052,0.9161,0.9078,0.5915,0.6323,0.5798,0.9261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.898,0.9083,0.8067,0.594,0.8058,0.508,0.7375,0.8433,0.5111,0.6642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6382,0.9351,0.842,0.687,0.6528,0.8607,0.8649,0.6419,0.8687,0.8639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6056,0.6353,0.5371,0.9648,0.6097,0.9615,0.7885,0.793,0.9714,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8762,0.9228,0.8035,0.5149,0.8303,0.5072,0.8292,0.5608,0.9296,0.5134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8339,0.9529,0.5286,0.8019,0.9919,0.9767,0.5975,0.9208,0.7422,0.6093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8963,0.9183,0.7103,0.6888,0.7587,0.7629,0.8422,0.7287,0.6008,0.9258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8759,0.5604,0.6055,0.9102,0.8111,0.5785,0.9073,0.8752,0.5228,0.7504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7295,0.7926,0.895,0.6793,0.5195,0.7486,0.6112,0.6053,0.899,0.7574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7535,0.5036,0.5515,0.8905,0.541,0.9822,0.5448,0.9071,0.8528,0.6916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8852,0.6494,0.9729,0.8008,0.7406,0.9208,0.5141,0.604,0.9957,0.7365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6096,0.8542,0.812,0.6599,0.5959,0.8738,0.9,0.9548,0.718,0.6675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
