0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.8685,0.9037,0.7088,0.9529,0.6442,0.7234,0.8204,0.8468,0.9344,0.7033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6943,0.9558,0.659,0.6896,0.7689,0.8376,0.988,0.8988,0.7554,0.9806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7382,0.5176,0.9836,0.961,0.6136,0.7573,0.8616,0.6311,0.9262,0.6268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6007,0.5995,0.8155,0.9388,0.5427,0.5835,0.997,0.5631,0.6435,0.6171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8923,0.7887,0.7722,0.5648,0.5445,0.9889,0.9614,0.708,0.887,0.534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6224,0.8163,0.9169,0.6734,0.9386,0.5489,0.597,0.6743,0.6883,0.6769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8871,0.8772,0.9892,0.6592,0.9493,0.5532,0.9419,0.8251,0.8832,0.9537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9129,0.8499,0.8922,0.8696,0.8166,0.702,0.6696,0.7313,0.9946,0.7371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8441,0.5238,0.8231,0.5615,0.6604,0.5088,0.7973,0.7083,0.9872,0.6548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7001,0.933,0.555,0.9685,0.6826,0.772,0.6952,0.8383,0.5046,0.5384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.954,0.8624,0.6241,0.8384,0.7383,0.5922,0.5877,0.7076,0.5783,0.5568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8703,0.5826,0.6156,0.6154,0.7105,0.8358,0.5013,0.7976,0.7573,0.8376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6169,0.7803,0.5099,0.9861,0.7481,0.574,0.6346,0.648,0.7998,0.678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7578,0.5428,0.6197,0.8655,0.9871,0.9701,0.6478,0.7001,0.665,0.5882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5868,0.5041,0.9465,0.7637,0.7939,0.7027,0.5261,0.5022,0.9669,0.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.97,0.6873,0.6702,0.8782,0.8001,0.7968,0.9908,0.9323,0.8181,0.5025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5659,0.6756,0.695,0.6623,0.6391,0.904,0.6422,0.7364,0.7735,0.9368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6438,0.8799,0.7962,0.9871,0.9106,0.6617,0.5995,0.8217,0.8223,0.8474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8708,0.6942,0.7336,0.9447,0.5684,0.8808,0.792,0.5459,0.544,0.8065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6511,0.866,0.7068,0.9876,0.5733,0.5758,0.6913,0.9727,0.5995,0.6577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9874,0.9236,0.7996,0.8811,0.7633,0.9156,0.5508,0.9728,0.9865,0.6948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7925,0.9246,0.6547,0.562,0.7151,0.8403,0.7767,0.7762,0.8095,0.7722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6442,0.8727,0.7514,0.74,0.5502,0.7371,0.9769,0.6251,0.508,0.7208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7568,0.8287,0.7545,0.5673,0.5381,0.7655,0.9755,0.9732,0.7686,0.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.948,0.7589,0.8687,0.741,0.6793,0.9071,0.6586,0.8647,0.6169,0.7425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
