0,1,2
0.0493,-0.4149,0.0625
1.3998,1.3479,-0.4792
0.4394,-0.0042,0.2129
-0.1726,1.6768,0.8833
1.2944,-1.3988,-1.4011
0.3789,0.5492,0.5959
0.8983,1.1075,-0.4785
-0.5722,-0.1468,1.4552
-2.0204,-0.7239,0.923
-1.6406,0.2593,-0.1087
0.0678,-0.1723,-1.5337
0.7142,-0.4411,-0.2601
-0.3404,1.2983,0.6957
0.0458,-0.2518,-0.3534
-0.4853,0.9023,0.7867
0.0112,-0.4158,-0.8619
-0.6626,0.294,0.1409
-1.4879,0.0875,-1.223
1.9189,-0.2285,-0.5975
-0.6564,-0.4632,-0.4229
-1.0659,0.5809,-0.0005
-0.0852,-0.8052,1.87
0.6627,0.0925,1.4913
-2.1232,2.0065,0.8284
-0.3717,-0.5903,0.6814
1.0638,-0.3266,-0.4318
-0.0216,0.5527,-0.8948
-0.6444,-0.2263,-0.321
-1.0188,-0.0288,-0.0663
2.2613,0.1641,0.7389
-1.1614,0.359,0.8172
0.6736,-1.2373,0.4198
0.6885,0.002,-0.1447
-0.374,-0.3136,-0.0604
0.8598,-1.5417,0.7931
-0.173,0.0385,0.2194
-1.3881,1.5031,-1.5506
0.106,-0.378,-1.5947
0.6602,0.0389,-0.9516
0.4275,-2.7775,-1.3259
0.0311,-0.0842,1.5804
1.027,0.1327,-0.4558
-0.5269,0.5223,-0.4585
-0.239,0.2193,1.5774
-0.9416,0.5803,-1.6019
-1.2806,0.6615,-0.6505
2.0308,1.2127,-0.595
-0.5087,0.1813,-1.0792
0.1234,-0.5788,0.9812
0.8316,0.3797,-0.7194
-0.6644,-0.0611,0.505
0.7557,-0.3427,0.8865
0.306,0.4511,0.8647
-0.2723,-0.5074,0.6971
-0.67,0.6016,-1.7655
0.7325,0.925,-2.1287
0.3743,-0.9254,-0.9282
-0.144,-1.191,-0.6782
0.2934,-0.6351,1.1908
0.4432,1.2682,-1.127
-0.4789,-0.7023,-0.1061
1.4971,-1.0319,-0.8403
-0.3831,0.7088,0.5158
0.6198,1.3499,1.2064
-0.6441,-0.393,-0.6025
0.5156,0.3115,0.2693
1.3014,0.0508,0.5442
-1.573,-1.4551,0.0016
-0.6808,1.6452,0.2157
0.812,-0.1391,-0.2221
0.705,0.7244,1.3098
-1.4006,1.3594,-0.7495
0.9499,1.3176,-0.7268
-0.8809,0.974,0.7804
-0.1088,-1.9306,0.2689
-0.4317,-0.0731,-2.6904
-0.9643,1.3172,-1.548
0.0929,-1.6662,0.2941
0.0174,-0.9303,-0.7007
0.8676,-1.1345,-0.2771
0.9604,0.444,-0.2329
0.8966,1.1276,0.5198
-0.1284,-1.375,-0.1427
-2.1443,1.0364,-1.0019
-1.98,-0.9358,0.3542
-0.7265,0.2534,-2.261
-0.5386,-1.2676,0.4947
-1.568,0.5716,-0.0583
-1.0135,0.6682,-0.2639
-0.5407,1.5023,1.2363
1.6308,0.082,1.3458
-0.2566,-1.201,0.4207
0.5381,-0.926,-1.8257
0.6916,-0.3511,-0.2993
-0.545,0.8242,1.6286
0.0658,0.3242,0.1458
0.0984,0.1364,1.1025
2.0055,0.6853,1.9712
1.2984,-2.2688,0.6778
0.6173,-0.0156,-0.2107
1.1233,-0.863,0.2159
-0.8828,-1.1004,0.0832
-0.0428,0.9203,0.0148
0.0703,0.168,-1.1745
-0.1969,-1.5874,0.6473
-0.2982,1.1646,-0.2626
-0.0629,0.016,1.2259
-0.801,0.4387,0.4202
-1.6672,-1.5879,-0.1614
1.1149,-1.7216,1.8093
-1.8167,-1.0346,0.7034
-0.2395,-2.008,-1.9848
0.2763,-0.0635,0.2251
0.8686,1.3683,-0.8187
0.1343,-0.3583,-1.0397
0.2213,-0.2338,0.3434
0.9932,0.5876,1.7622
1.1129,-0.2653,0.1119
1.3146,-0.3484,0.6174
-0.2093,-1.1723,-0.5594
0.7806,1.0415,1.0149
-0.2379,-0.0475,0.6116
1.2303,1.3303,1.3755
-0.0096,0.6741,0.1845
0.2911,0.2589,0.6875
-0.9125,0.3341,0.2997
-0.0028,1.5622,-0.7346
0.2305,0.755,-1.1096
1.0847,-1.6716,1.6704
-1.7,-1.8151,1.6446
2.0257,0.2413,0.5519
0.888,-2.662,0.4726
1.4143,-1.9453,-0.7513
-0.7999,-1.8917,0.3629
0.1032,1.301,-0.7971
-1.3155,-0.763,-0.2202
0.7959,0.4805,-0.6146
-0.4181,-0.8134,-0.1426
-1.4285,0.4906,-0.5511
2.2649,-0.3832,-0.3012
-1.4599,0.9968,-0.6331
0.5978,1.0258,-0.5226
0.1579,-0.1336,0.4973
-0.3698,-0.0633,-0.0147
1.1005,-1.1356,-0.6928
-2.0767,-0.7098,-0.0463
1.0392,1.4808,-1.5102
-2.1706,1.1207,-0.9717
-0.7435,0.7945,-0.874
0.7769,-0.4795,2.2499
1.304,-1.6333,-0.0457
-1.7845,0.9557,-0.9856
-0.4673,0.4444,0.4864
0.6096,-0.2047,-0.326
-0.7111,0.225,-1.1848
-0.1574,0.8643,0.1741
-0.5018,-1.0172,0.4092
-1.5991,-0.7463,0.8246
-1.3307,1.5704,-2.4121
-1.3349,0.6688,1.8791
-0.9322,1.3754,-0.4392
-0.9661,0.443,2.0612
-0.2694,-0.3303,-0.9088
0.3755,0.8278,0.2139
1.3264,2.1865,-0.3846
-0.8505,-1.3245,-0.5686
0.4856,0.8197,0.2399
0.9088,-0.381,0.6418
2.0759,0.0012,-1.3048
-0.7841,2.1428,0.262
0.7312,0.9394,-0.1296
1.1201,-1.5194,-0.1992
0.3094,0.3181,-0.6543
-1.2398,0.2327,-0.0049
-0.1973,-1.9907,-0.9447
-0.3874,0.622,0.6418
-0.4201,0.7089,-0.6019
0.2121,-2.1442,1.8633
0.8004,0.7583,-0.6956
-1.1338,1.7781,-1.8741
0.0873,-0.3881,0.2757
0.9661,0.11,-0.4575
1.685,-0.271,-0.2549
0.6425,0.5628,-0.5219
-0.3789,0.6675,-0.2632
0.0468,-0.344,0.4568
0.7891,-0.6247,0.9678
-1.979,1.0276,0.3563
-0.0047,1.544,-1.0748
0.895,-1.8322,0.6741
0.7904,-0.6173,1.2783
-0.9725,-1.0368,-0.107
-0.7208,-0.8267,-1.6181
-0.866,-1.7229,0.0212
0.788,-1.5478,-1.8613
0.5178,-0.2102,0.4908
-0.9798,1.4089,-0.607
-2.2944,1.0133,1.5934
0.8619,-0.887,-0.2587
0.4985,-0.6266,0.9544
